 51 8353.449953 4.401E-30 3.863E-04.05240.056 2725.63610.68-.009649              5              1                    R 17      475663 5 8 5 5 1 8    37.0   35.0
 51 8353.616763 2.090E-26 2.619E-05.05610.060  349.69750.73-.009719              4              0                    P 13      485663 5 8 5 5 1 8    25.0   27.0
 51 8354.574942 3.427E-30 3.981E-04.05170.055 2794.07430.67-.009811              5              1                    R 18      475663 5 8 5 5 1 8    39.0   37.0
 51 8355.557143 2.612E-30 4.102E-04.05100.054 2866.29750.67-.009972              5              1                    R 19      475663 5 8 5 5 1 8    41.0   39.0
 51 8356.396410 1.950E-30 4.225E-04.05030.053 2942.30280.67-.010130              5              1                    R 20      475663 5 8 5 5 1 8    43.0   41.0
 51 8357.092594 1.425E-30 4.350E-04.04960.053 3022.08730.67-.010286              5              1                    R 21      475663 5 8 5 5 1 8    45.0   43.0
 51 8357.645549 1.021E-30 4.478E-04.04900.052 3105.64790.67-.010440              5              1                    R 22      475663 5 8 5 5 1 8    47.0   45.0
 51 8358.055128 7.164E-31 4.609E-04.04830.051 3192.98150.67-.010591              5              1                    R 23      475663 5 8 5 5 1 8    49.0   47.0
 51 8358.256737 1.422E-31 5.160E-04.04600.049 3579.97510.67-.011167              5              1                    R 27      475663 5 8 5 5 1 8    57.0   55.0
 51 8358.321184 4.927E-31 4.742E-04.04770.051 3284.08460.67-.010739              5              1                    R 24      475663 5 8 5 5 1 8    51.0   49.0
 51 8358.422136 2.195E-31 5.018E-04.04650.049 3477.58510.67-.011027              5              1                    R 26      475663 5 8 5 5 1 8    55.0   53.0
 51 8358.443569 3.321E-31 4.879E-04.04710.050 3378.95370.67-.010885              5              1                    R 25      475663 5 8 5 5 1 8    53.0   51.0
 51 8359.130425 2.551E-26 2.730E-05.05690.062  299.76560.74-.009576              4              0                    P 12      485663 5 8 5 5 1 8    23.0   25.0
 51 8364.505842 3.035E-26 2.846E-05.05770.063  253.66720.75-.009419              4              0                    P 11      485663 5 8 5 5 1 8    21.0   23.0
 51 8369.742868 3.513E-26 2.969E-05.05860.064  211.40410.75-.009248              4              0                    P 10      485663 5 8 5 5 1 8    19.0   21.0
 51 8374.841356 3.950E-26 3.099E-05.05950.065  172.97800.75-.009057              4              0                    P  9      485663 5 8 5 5 1 8    17.0   19.0
 51 8379.801158 4.305E-26 3.239E-05.06060.066  138.39040.75-.008842              4              0                    P  8      485663 5 8 5 5 1 8    15.0   17.0
 51 8384.622129 4.531E-26 3.392E-05.06180.068  107.64240.75-.008596              4              0                    P  7      485663 5 8 5 5 1 8    13.0   15.0
 51 8389.304120 4.584E-26 3.563E-05.06320.069   80.73540.74-.008311              4              0                    P  6      485663 5 8 5 5 1 8    11.0   13.0
 51 8393.846986 4.425E-26 3.762E-05.06510.071   57.67040.74-.007975              4              0                    P  5      485663 5 8 5 5 1 8     9.0   11.0
 51 8398.250579 4.023E-26 4.009E-05.06770.074   38.44810.74-.007571              4              0                    P  4      485663 5 8 5 5 1 8     7.0    9.0
 51 8402.514753 3.365E-26 4.361E-05.07120.077   23.06950.74-.007077              4              0                    P  3      485663 5 8 5 5 1 8     5.0    7.0
 51 8406.639360 2.455E-26 5.019E-05.07570.081   11.53500.75-.006461              4              0                    P  2      485663 5 8 5 5 1 8     3.0    5.0
 51 8410.624254 1.318E-26 7.795E-05.08030.087    3.84500.76-.005676              4              0                    P  1      485663 5 8 5 5 1 8     1.0    3.0
 51 8418.174313 1.436E-26 2.783E-05.08030.087    0.00000.76-.006635              4              0                    R  0      485663 5 8 5 5 1 8     3.0    1.0
 51 8421.739185 2.914E-26 3.456E-05.07570.081    3.84500.75-.006951              4              0                    R  1      485663 5 8 5 5 1 8     5.0    3.0
 51 8425.163756 4.352E-26 3.829E-05.07120.077   11.53500.74-.007193              4              0                    R  2      485663 5 8 5 5 1 8     7.0    5.0
 51 8428.447880 5.669E-26 4.107E-05.06770.074   23.06950.74-.007390              4              0                    R  3      485663 5 8 5 5 1 8     9.0    7.0
 51 8431.591408 6.793E-26 4.342E-05.06510.071   38.44810.74-.007563              4              0                    R  4      485663 5 8 5 5 1 8    11.0    9.0
 51 8434.594195 7.669E-26 4.557E-05.06320.069   57.67040.74-.007723              4              0                    R  5      485663 5 8 5 5 1 8    13.0   11.0
 51 8437.456094 8.259E-26 4.761E-05.06180.068   80.73540.75-.007877              4              0                    R  6      485663 5 8 5 5 1 8    15.0   13.0
 51 8440.176958 8.550E-26 4.960E-05.06060.066  107.64240.75-.008031              4              0                    R  7      485663 5 8 5 5 1 8    17.0   15.0
 51 8442.756641 8.551E-26 5.157E-05.05950.065  138.39040.75-.008186              4              0                    R  8      485663 5 8 5 5 1 8    19.0   17.0
 51 8445.194994 8.288E-26 5.353E-05.05860.064  172.97800.75-.008343              4              0                    R  9      485663 5 8 5 5 1 8    21.0   19.0
 51 8445.416363 1.106E-31 1.443E-04.03860.041 3452.15630.67-.012925              4              0                    R 42      475623 5 8 5 5 1 8    87.0   85.0
 51 8447.491873 7.804E-26 5.551E-05.05770.063  211.40410.75-.008502              4              0                    R 10      485663 5 8 5 5 1 8    23.0   21.0
 51 8447.724082 2.286E-31 1.405E-04.03900.041 3292.47340.67-.012826              4              0                    R 41      475623 5 8 5 5 1 8    85.0   83.0
 51 8449.647130 7.152E-26 5.750E-05.05690.062  253.66720.74-.008663              4              0                    R 11      485663 5 8 5 5 1 8    25.0   23.0
 51 8449.885628 4.636E-31 1.368E-04.03950.042 3136.50950.67-.012725              4              0                    R 40      475623 5 8 5 5 1 8    83.0   81.0
 51 8451.660619 6.387E-26 5.952E-05.05610.060  299.76560.73-.008826              4              0                    R 12      485663 5 8 5 5 1 8    27.0   25.0
 51 8451.901148 9.225E-31 1.331E-04.03990.042 2984.27070.67-.012621              4              0                    R 39      475623 5 8 5 5 1 8    81.0   79.0
 51 8453.532194 5.565E-26 6.157E-05.05530.059  349.69750.72-.008991              4              0                    R 13      485663 5 8 5 5 1 8    29.0   27.0
 51 8453.770792 1.802E-30 1.296E-04.04030.043 2835.76270.67-.012515              4              0                    R 38      475623 5 8 5 5 1 8    79.0   77.0
 51 8455.261706 4.734E-26 6.366E-05.05450.059  403.46120.71-.009156              4              0                    R 14      485663 5 8 5 5 1 8    31.0   29.0
 51 8455.494706 3.452E-30 1.261E-04.04080.043 2690.99130.67-.012406              4              0                    R 37      475623 5 8 5 5 1 8    77.0   75.0
 51 8456.849012 3.935E-26 6.579E-05.05380.058  461.05440.70-.009321              4              0                    R 15      485663 5 8 5 5 1 8    33.0   31.0
 51 8457.073038 6.492E-30 1.227E-04.04130.044 2549.96200.67-.012295              4              0                    R 36      475623 5 8 5 5 1 8    75.0   73.0
 51 8458.293962 3.197E-26 6.796E-05.05310.057  522.47510.69-.009485              4              0                    R 16      485663 5 8 5 5 1 8    35.0   33.0
 51 8458.505937 1.198E-29 1.193E-04.04170.044 2412.68010.67-.012181              4              0                    R 35      475623 5 8 5 5 1 8    73.0   71.0
 51 8459.596412 2.541E-26 7.017E-05.05240.056  587.72090.68-.009649              4              0                    R 17      485663 5 8 5 5 1 8    37.0   35.0
 51 8459.793549 2.167E-29 1.161E-04.04220.045 2279.15110.67-.012064              4              0                    R 34      475623 5 8 5 5 1 8    71.0   69.0
 51 8460.756215 1.975E-26 7.243E-05.05170.055  656.78920.67-.009811              4              0                    R 18      485663 5 8 5 5 1 8    39.0   37.0
 51 8460.936021 3.848E-29 1.129E-04.04270.045 2149.37990.67-.011944              4              0                    R 33      475623 5 8 5 5 1 8    69.0   67.0
 51 8461.773225 1.503E-26 7.473E-05.05100.054  729.67740.67-.009972              4              0                    R 19      485663 5 8 5 5 1 8    41.0   39.0
 51 8461.933501 6.701E-29 1.097E-04.04320.046 2023.37150.67-.011822              4              0                    R 32      475623 5 8 5 5 1 8    67.0   65.0
 51 8462.647294 1.120E-26 7.709E-05.05030.053  806.38280.67-.010130              4              0                    R 20      485623 5 8 5 5 1 8    43.0   41.0
 51 8462.786136 1.145E-28 1.067E-04.04380.046 1901.13080.67-.011697              4              0                    R 31      475623 5 8 5 5 1 8    65.0   63.0
 51 8463.378277 8.169E-27 7.949E-05.04960.053  886.90240.67-.010286              4              0                    R 21      485623 5 8 5 5 1 8    45.0   43.0
 51 8463.494073 1.917E-28 1.037E-04.04430.047 1782.66240.67-.011569              4              0                    R 30      475623 5 8 5 5 1 8    63.0   61.0
 51 8463.966027 5.837E-27 8.195E-05.04900.052  971.23320.67-.010440              4              0                    R 22      485623 5 8 5 5 1 8    47.0   45.0
 51 8464.057458 3.150E-28 1.008E-04.04480.047 1667.97090.67-.011438              4              0                    R 29      485623 5 8 5 5 1 8    61.0   59.0
 51 8464.410398 4.086E-27 8.446E-05.04830.051 1059.37180.67-.010591              4              0                    R 23      485623 5 8 5 5 1 8    49.0   47.0
 51 8464.476439 5.075E-28 9.789E-05.04540.048 1557.06070.67-.011304              4              0                    R 28      485623 5 8 5 5 1 8    59.0   57.0
 51 8464.711243 2.803E-27 8.703E-05.04770.051 1151.31500.67-.010739              4              0                    R 24      485623 5 8 5 5 1 8    51.0   49.0
 51 8464.751161 8.015E-28 9.509E-05.04600.049 1449.93590.67-.011167              4              0                    R 27      485623 5 8 5 5 1 8    57.0   55.0
 51 8464.868417 1.884E-27 8.966E-05.04710.050 1247.05920.67-.010885              4              0                    R 25      485623 5 8 5 5 1 8    53.0   51.0
 51 8464.881771 1.241E-27 9.234E-05.04650.049 1346.60080.67-.011027              4              0                    R 26      485623 5 8 5 5 1 8    55.0   53.0
